"ASTR"|"Asimina triloba"|"pawpaw"|"21292102"|"36084118"
"AMAR3"|"Amelanchier arborea"|"common serviceberry"|"21292102"|"36084119"
"MORU2"|"Morus rubra"|"red mulberry"|"21292102"|"36084120"
"JUNI"|"Juglans nigra"|"black walnut"|"21292102"|"36084121"
"JUVI"|"Juniperus virginiana"|"eastern redcedar"|"21292102"|"36084122"
"CAAL27"|"Carya alba"|"mockernut hickory"|"21292102"|"36084123"
"PRSE2"|"Prunus serotina"|"black cherry"|"21292102"|"36084124"
"QUSH"|"Quercus shumardii"|"Shumard's oak"|"21292102"|"36084125"
"COFL2"|"Cornus florida"|"flowering dogwood"|"21292102"|"36084126"
"CECA4"|"Cercis canadensis"|"eastern redbud"|"21292102"|"36084127"
"DIVI5"|"Diospyros virginiana"|"persimmon"|"21292102"|"36084128"
"QUCO2"|"Quercus coccinea"|"scarlet oak"|"21292102"|"36084129"
"FRAM2"|"Fraxinus americana"|"white ash"|"21292102"|"36084130"
"FAGR"|"Fagus grandifolia"|"American beech"|"21292102"|"36084131"
"QUVE"|"Quercus velutina"|"black oak"|"21292102"|"36084132"
"LITU"|"Liriodendron tulipifera"|"tuliptree"|"21292102"|"36084133"
"NYSY"|"Nyssa sylvatica"|"blackgum"|"21292102"|"36084134"
"QUAL"|"Quercus alba"|"white oak"|"21292102"|"36084135"
"TIAM"|"Tilia americana"|"American basswood"|"21292102"|"36084136"
"QURU"|"Quercus rubra"|"northern red oak"|"21292102"|"36084137"
"PODE3"|"Populus deltoides"|"eastern cottonwood"|"21292103"|"36084138"
"ACSA2"|"Acer saccharinum"|"silver maple"|"21292103"|"36084139"
"QUPA2"|"Quercus palustris"|"pin oak"|"21292103"|"36084140"
"MORU2"|"Morus rubra"|"red mulberry"|"21292104"|"36084141"
"QURU"|"Quercus rubra"|"northern red oak"|"21292104"|"36084142"
"ASTR"|"Asimina triloba"|"pawpaw"|"21292104"|"36084143"
"JUNI"|"Juglans nigra"|"black walnut"|"21292104"|"36084144"
"CAOV2"|"Carya ovata"|"shagbark hickory"|"21292104"|"36084145"
"QUCO2"|"Quercus coccinea"|"scarlet oak"|"21292104"|"36084146"
"DIVI5"|"Diospyros virginiana"|"persimmon"|"21292104"|"36084147"
"QUSH"|"Quercus shumardii"|"Shumard's oak"|"21292104"|"36084148"
"PRSE2"|"Prunus serotina"|"black cherry"|"21292104"|"36084149"
"AMAR3"|"Amelanchier arborea"|"common serviceberry"|"21292104"|"36084150"
"COFL2"|"Cornus florida"|"flowering dogwood"|"21292104"|"36084151"
"CACO15"|"Carya cordiformis"|"bitternut hickory"|"21292104"|"36084152"
"FRAM2"|"Fraxinus americana"|"white ash"|"21292104"|"36084153"
"QUAL"|"Quercus alba"|"white oak"|"21292104"|"36084154"
"QUVE"|"Quercus velutina"|"black oak"|"21292104"|"36084155"
"CECA4"|"Cercis canadensis"|"eastern redbud"|"21292104"|"36084156"
"JUVI"|"Juniperus virginiana"|"eastern redcedar"|"21292104"|"36084157"
"LITU"|"Liriodendron tulipifera"|"tuliptree"|"21292104"|"36084158"
"CAAL27"|"Carya alba"|"mockernut hickory"|"21292104"|"36084159"
"TIAM"|"Tilia americana"|"American basswood"|"21292104"|"36084160"
"NYSY"|"Nyssa sylvatica"|"blackgum"|"21292104"|"36084161"
"FAGR"|"Fagus grandifolia"|"American beech"|"21292104"|"36084162"
"MORU2"|"Morus rubra"|"red mulberry"|"21292105"|"36084163"
"QUFA"|"Quercus falcata"|"southern red oak"|"21292105"|"36084164"
"QUMA2"|"Quercus macrocarpa"|"bur oak"|"21292105"|"36084165"
"QURU"|"Quercus rubra"|"northern red oak"|"21292105"|"36084166"
"CAOV2"|"Carya ovata"|"shagbark hickory"|"21292105"|"36084167"
"PODE3"|"Populus deltoides"|"eastern cottonwood"|"21292105"|"36084168"
"QUVE"|"Quercus velutina"|"black oak"|"21292105"|"36084169"
"QUAL"|"Quercus alba"|"white oak"|"21292105"|"36084170"
"DIVI5"|"Diospyros virginiana"|"persimmon"|"21292105"|"36084171"
"AMAR3"|"Amelanchier arborea"|"common serviceberry"|"21292105"|"36084172"
"JUVI"|"Juniperus virginiana"|"eastern redcedar"|"21292105"|"36084173"
"PIEC2"|"Pinus echinata"|"shortleaf pine"|"21292105"|"36084174"
"QUIM"|"Quercus imbricaria"|"Shingle oak"|"21292106"|"36084175"
"CAOV2"|"Carya ovata"|"shagbark hickory"|"21292106"|"36084176"
"QUMA3"|"Quercus marilandica"|"blackjack oak"|"21292106"|"36084177"
"FRAM2"|"Fraxinus americana"|"white ash"|"21292106"|"36084178"
"QUFA"|"Quercus falcata"|"southern red oak"|"21292106"|"36084179"
"JUVI"|"Juniperus virginiana"|"eastern redcedar"|"21292106"|"36084180"
"QUST"|"Quercus stellata"|"post oak"|"21292106"|"36084181"
"PIEC2"|"Pinus echinata"|"shortleaf pine"|"21292106"|"36084182"
"CACO15"|"Carya cordiformis"|"bitternut hickory"|"21292106"|"36084183"
"CAGL8"|"Carya glabra"|"pignut hickory"|"21292106"|"36084184"
"SAAL5"|"Sassafras albidum"|"sassafras"|"21292106"|"36084185"
"COFL2"|"Cornus florida"|"flowering dogwood"|"21292106"|"36084186"
"CRCR2"|"Crataegus crus-galli"|"cockspur hawthorn"|"21292106"|"36084187"
"DIVI5"|"Diospyros virginiana"|"persimmon"|"21292106"|"36084188"
"NYSY"|"Nyssa sylvatica"|"blackgum"|"21292106"|"36084189"
"QUCO2"|"Quercus coccinea"|"scarlet oak"|"21292106"|"36084190"
"AMAR3"|"Amelanchier arborea"|"common serviceberry"|"21292106"|"36084191"
"CAAL27"|"Carya alba"|"mockernut hickory"|"21292106"|"36084192"
"MORU2"|"Morus rubra"|"red mulberry"|"21292107"|"36084193"
"QUFA"|"Quercus falcata"|"southern red oak"|"21292107"|"36084194"
"QUMA2"|"Quercus macrocarpa"|"bur oak"|"21292107"|"36084195"
"QURU"|"Quercus rubra"|"northern red oak"|"21292107"|"36084196"
"CAOV2"|"Carya ovata"|"shagbark hickory"|"21292107"|"36084197"
"PODE3"|"Populus deltoides"|"eastern cottonwood"|"21292107"|"36084198"
"QUVE"|"Quercus velutina"|"black oak"|"21292107"|"36084199"
"QUAL"|"Quercus alba"|"white oak"|"21292107"|"36084200"
"DIVI5"|"Diospyros virginiana"|"persimmon"|"21292107"|"36084201"
"AMAR3"|"Amelanchier arborea"|"common serviceberry"|"21292107"|"36084202"
"JUVI"|"Juniperus virginiana"|"eastern redcedar"|"21292107"|"36084203"
"PIEC2"|"Pinus echinata"|"shortleaf pine"|"21292107"|"36084204"
"QUIM"|"Quercus imbricaria"|"Shingle oak"|"21292108"|"36084205"
"CAOV2"|"Carya ovata"|"shagbark hickory"|"21292108"|"36084206"
"QURU"|"Quercus rubra"|"northern red oak"|"21292108"|"36084207"
"FRAM2"|"Fraxinus americana"|"white ash"|"21292108"|"36084208"
"CACO15"|"Carya cordiformis"|"bitternut hickory"|"21292108"|"36084209"
"COFL2"|"Cornus florida"|"flowering dogwood"|"21292108"|"36084210"
"QUST"|"Quercus stellata"|"post oak"|"21292108"|"36084211"
"DIVI5"|"Diospyros virginiana"|"persimmon"|"21292108"|"36084212"
"AMAR3"|"Amelanchier arborea"|"common serviceberry"|"21292108"|"36084213"
"CAAL27"|"Carya alba"|"mockernut hickory"|"21292108"|"36084214"
"FRPE"|"Fraxinus pennsylvanica"|"green ash"|"21292109"|"36084215"
"QUPA2"|"Quercus palustris"|"pin oak"|"21292109"|"36084216"
"QUMA2"|"Quercus macrocarpa"|"bur oak"|"21292109"|"36084217"
"LIST2"|"Liquidambar styraciflua"|"sweetgum"|"21292109"|"36084218"
"ACRU"|"Acer rubrum"|"red maple"|"21292109"|"36084219"
"PITA"|"Pinus taeda"|"loblolly pine"|"21292109"|"36084220"
"CRVI2"|"Crataegus viridis"|"green hawthorn"|"21292109"|"36084221"
"CACO15"|"Carya cordiformis"|"bitternut hickory"|"21292110"|"36084222"
"CAOV2"|"Carya ovata"|"shagbark hickory"|"21292110"|"36084223"
"AMAR3"|"Amelanchier arborea"|"common serviceberry"|"21292110"|"36084224"
"CAGL8"|"Carya glabra"|"pignut hickory"|"21292110"|"36084225"
"QUFA"|"Quercus falcata"|"southern red oak"|"21292110"|"36084226"
"CATE9"|"Carya texana"|"black hickory"|"21292110"|"36084227"
"CAAL27"|"Carya alba"|"mockernut hickory"|"21292110"|"36084228"
"JUVI"|"Juniperus virginiana"|"eastern redcedar"|"21292110"|"36084229"
"QUIM"|"Quercus imbricaria"|"Shingle oak"|"21292110"|"36084230"
"COFL2"|"Cornus florida"|"flowering dogwood"|"21292110"|"36084231"
"NYSY"|"Nyssa sylvatica"|"blackgum"|"21292110"|"36084232"
"DIVI5"|"Diospyros virginiana"|"persimmon"|"21292110"|"36084233"
"CRCR2"|"Crataegus crus-galli"|"cockspur hawthorn"|"21292110"|"36084234"
"FRAM2"|"Fraxinus americana"|"white ash"|"21292110"|"36084235"
"QURU"|"Quercus rubra"|"northern red oak"|"21292110"|"36084236"
"QUVE"|"Quercus velutina"|"black oak"|"21292110"|"36084237"
"QUST"|"Quercus stellata"|"post oak"|"21292110"|"36084238"
"PIEC2"|"Pinus echinata"|"shortleaf pine"|"21292110"|"36084239"
"SAAL5"|"Sassafras albidum"|"sassafras"|"21292110"|"36084240"
"QUCO2"|"Quercus coccinea"|"scarlet oak"|"21292110"|"36084241"
"QUMA3"|"Quercus marilandica"|"blackjack oak"|"21292110"|"36084242"
"UNKNOWN"|"unknown scientific name"|"chinkapin oak"|"21292110"|"36084243"
"CAOV2"|"Carya ovata"|"shagbark hickory"|"21292111"|"36084244"
"CACO15"|"Carya cordiformis"|"bitternut hickory"|"21292111"|"36084245"
"CAGL8"|"Carya glabra"|"pignut hickory"|"21292111"|"36084246"
"AMAR3"|"Amelanchier arborea"|"common serviceberry"|"21292111"|"36084247"
"CATE9"|"Carya texana"|"black hickory"|"21292111"|"36084248"
"QUFA"|"Quercus falcata"|"southern red oak"|"21292111"|"36084249"
"FRAM2"|"Fraxinus americana"|"white ash"|"21292111"|"36084250"
"CAAL27"|"Carya alba"|"mockernut hickory"|"21292111"|"36084251"
"JUVI"|"Juniperus virginiana"|"eastern redcedar"|"21292111"|"36084252"
"QUIM"|"Quercus imbricaria"|"Shingle oak"|"21292111"|"36084253"
"COFL2"|"Cornus florida"|"flowering dogwood"|"21292111"|"36084254"
"NYSY"|"Nyssa sylvatica"|"blackgum"|"21292111"|"36084255"
"DIVI5"|"Diospyros virginiana"|"persimmon"|"21292111"|"36084256"
"CRCR2"|"Crataegus crus-galli"|"cockspur hawthorn"|"21292111"|"36084257"
"PIEC2"|"Pinus echinata"|"shortleaf pine"|"21292111"|"36084258"
"UNKNOWN"|"unknown scientific name"|"chinkapin oak"|"21292111"|"36084259"
"QUVE"|"Quercus velutina"|"black oak"|"21292111"|"36084260"
"QURU"|"Quercus rubra"|"northern red oak"|"21292111"|"36084261"
"QUST"|"Quercus stellata"|"post oak"|"21292111"|"36084262"
"SAAL5"|"Sassafras albidum"|"sassafras"|"21292111"|"36084263"
"QUCO2"|"Quercus coccinea"|"scarlet oak"|"21292111"|"36084264"
"QUMA3"|"Quercus marilandica"|"blackjack oak"|"21292111"|"36084265"
"CAOV2"|"Carya ovata"|"shagbark hickory"|"21292112"|"36084266"
"CACO15"|"Carya cordiformis"|"bitternut hickory"|"21292112"|"36084267"
"ASTR"|"Asimina triloba"|"pawpaw"|"21292112"|"36084268"
"AMAR3"|"Amelanchier arborea"|"common serviceberry"|"21292112"|"36084269"
"PRSE2"|"Prunus serotina"|"black cherry"|"21292112"|"36084270"
"JUNI"|"Juglans nigra"|"black walnut"|"21292112"|"36084271"
"FRAM2"|"Fraxinus americana"|"white ash"|"21292112"|"36084272"
"FAGR"|"Fagus grandifolia"|"American beech"|"21292112"|"36084273"
"MORU2"|"Morus rubra"|"red mulberry"|"21292112"|"36084274"
"QUSH"|"Quercus shumardii"|"Shumard's oak"|"21292112"|"36084275"
"JUVI"|"Juniperus virginiana"|"eastern redcedar"|"21292112"|"36084276"
"QUAL"|"Quercus alba"|"white oak"|"21292112"|"36084277"
"COFL2"|"Cornus florida"|"flowering dogwood"|"21292112"|"36084278"
"QUCO2"|"Quercus coccinea"|"scarlet oak"|"21292112"|"36084279"
"DIVI5"|"Diospyros virginiana"|"persimmon"|"21292112"|"36084280"
"CAAL27"|"Carya alba"|"mockernut hickory"|"21292112"|"36084281"
"QUVE"|"Quercus velutina"|"black oak"|"21292112"|"36084282"
"CECA4"|"Cercis canadensis"|"eastern redbud"|"21292112"|"36084283"
"TIAM"|"Tilia americana"|"American basswood"|"21292112"|"36084284"
"QURU"|"Quercus rubra"|"northern red oak"|"21292112"|"36084285"
"NYSY"|"Nyssa sylvatica"|"blackgum"|"21292112"|"36084286"
"LITU"|"Liriodendron tulipifera"|"tuliptree"|"21292112"|"36084287"
"CAOV2"|"Carya ovata"|"shagbark hickory"|"21292113"|"36084288"
"CACO15"|"Carya cordiformis"|"bitternut hickory"|"21292113"|"36084289"
"CAGL8"|"Carya glabra"|"pignut hickory"|"21292113"|"36084290"
"AMAR3"|"Amelanchier arborea"|"common serviceberry"|"21292113"|"36084291"
"CATE9"|"Carya texana"|"black hickory"|"21292113"|"36084292"
"QUFA"|"Quercus falcata"|"southern red oak"|"21292113"|"36084293"
"DIVI5"|"Diospyros virginiana"|"persimmon"|"21292113"|"36084294"
"CAAL27"|"Carya alba"|"mockernut hickory"|"21292113"|"36084295"
"FRAM2"|"Fraxinus americana"|"white ash"|"21292113"|"36084296"
"QUIM"|"Quercus imbricaria"|"Shingle oak"|"21292113"|"36084297"
"JUVI"|"Juniperus virginiana"|"eastern redcedar"|"21292113"|"36084298"
"QURU"|"Quercus rubra"|"northern red oak"|"21292113"|"36084299"
"COFL2"|"Cornus florida"|"flowering dogwood"|"21292113"|"36084300"
"CRCR2"|"Crataegus crus-galli"|"cockspur hawthorn"|"21292113"|"36084301"
"QUVE"|"Quercus velutina"|"black oak"|"21292113"|"36084302"
"QUST"|"Quercus stellata"|"post oak"|"21292113"|"36084303"
"PIEC2"|"Pinus echinata"|"shortleaf pine"|"21292113"|"36084304"
"NYSY"|"Nyssa sylvatica"|"blackgum"|"21292113"|"36084305"
"QUMA3"|"Quercus marilandica"|"blackjack oak"|"21292113"|"36084306"
"UNKNOWN"|"unknown scientific name"|"chinkapin oak"|"21292113"|"36084307"
"SAAL5"|"Sassafras albidum"|"sassafras"|"21292113"|"36084308"
"QUCO2"|"Quercus coccinea"|"scarlet oak"|"21292113"|"36084309"
"CAOV2"|"Carya ovata"|"shagbark hickory"|"21292114"|"36084310"
"CACO15"|"Carya cordiformis"|"bitternut hickory"|"21292114"|"36084311"
"DIVI5"|"Diospyros virginiana"|"persimmon"|"21292114"|"36084312"
"AMAR3"|"Amelanchier arborea"|"common serviceberry"|"21292114"|"36084313"
"CATE9"|"Carya texana"|"black hickory"|"21292114"|"36084314"
"QUFA"|"Quercus falcata"|"southern red oak"|"21292114"|"36084315"
"FRAM2"|"Fraxinus americana"|"white ash"|"21292114"|"36084316"
"CAAL27"|"Carya alba"|"mockernut hickory"|"21292114"|"36084317"
"CAGL8"|"Carya glabra"|"pignut hickory"|"21292114"|"36084318"
"QUIM"|"Quercus imbricaria"|"Shingle oak"|"21292114"|"36084319"
"QUVE"|"Quercus velutina"|"black oak"|"21292114"|"36084320"
"QUMA3"|"Quercus marilandica"|"blackjack oak"|"21292114"|"36084321"
"JUVI"|"Juniperus virginiana"|"eastern redcedar"|"21292114"|"36084322"
"CRCR2"|"Crataegus crus-galli"|"cockspur hawthorn"|"21292114"|"36084323"
"PIEC2"|"Pinus echinata"|"shortleaf pine"|"21292114"|"36084324"
"UNKNOWN"|"unknown scientific name"|"chinkapin oak"|"21292114"|"36084325"
"COFL2"|"Cornus florida"|"flowering dogwood"|"21292114"|"36084326"
"SAAL5"|"Sassafras albidum"|"sassafras"|"21292114"|"36084327"
"NYSY"|"Nyssa sylvatica"|"blackgum"|"21292114"|"36084328"
"QUCO2"|"Quercus coccinea"|"scarlet oak"|"21292114"|"36084329"
"QURU"|"Quercus rubra"|"northern red oak"|"21292114"|"36084330"
"QUST"|"Quercus stellata"|"post oak"|"21292114"|"36084331"
"CAOV2"|"Carya ovata"|"shagbark hickory"|"21292115"|"36084332"
"CACO15"|"Carya cordiformis"|"bitternut hickory"|"21292115"|"36084333"
"CAGL8"|"Carya glabra"|"pignut hickory"|"21292115"|"36084334"
"AMAR3"|"Amelanchier arborea"|"common serviceberry"|"21292115"|"36084335"
"CATE9"|"Carya texana"|"black hickory"|"21292115"|"36084336"
"QUFA"|"Quercus falcata"|"southern red oak"|"21292115"|"36084337"
"JUVI"|"Juniperus virginiana"|"eastern redcedar"|"21292115"|"36084338"
"CAAL27"|"Carya alba"|"mockernut hickory"|"21292115"|"36084339"
"COFL2"|"Cornus florida"|"flowering dogwood"|"21292115"|"36084340"
"QUIM"|"Quercus imbricaria"|"Shingle oak"|"21292115"|"36084341"
"DIVI5"|"Diospyros virginiana"|"persimmon"|"21292115"|"36084342"
"NYSY"|"Nyssa sylvatica"|"blackgum"|"21292115"|"36084343"
"FRAM2"|"Fraxinus americana"|"white ash"|"21292115"|"36084344"
"CRCR2"|"Crataegus crus-galli"|"cockspur hawthorn"|"21292115"|"36084345"
"QUVE"|"Quercus velutina"|"black oak"|"21292115"|"36084346"
"QURU"|"Quercus rubra"|"northern red oak"|"21292115"|"36084347"
"PIEC2"|"Pinus echinata"|"shortleaf pine"|"21292115"|"36084348"
"QUST"|"Quercus stellata"|"post oak"|"21292115"|"36084349"
"SAAL5"|"Sassafras albidum"|"sassafras"|"21292115"|"36084350"
"QUCO2"|"Quercus coccinea"|"scarlet oak"|"21292115"|"36084351"
"QUMA3"|"Quercus marilandica"|"blackjack oak"|"21292115"|"36084352"
"UNKNOWN"|"unknown scientific name"|"chinkapin oak"|"21292115"|"36084353"
"CAOV2"|"Carya ovata"|"shagbark hickory"|"21292116"|"36084354"
"CACO15"|"Carya cordiformis"|"bitternut hickory"|"21292116"|"36084355"
"CAGL8"|"Carya glabra"|"pignut hickory"|"21292116"|"36084356"
"AMAR3"|"Amelanchier arborea"|"common serviceberry"|"21292116"|"36084357"
"CATE9"|"Carya texana"|"black hickory"|"21292116"|"36084358"
"CRCR2"|"Crataegus crus-galli"|"cockspur hawthorn"|"21292116"|"36084359"
"DIVI5"|"Diospyros virginiana"|"persimmon"|"21292116"|"36084360"
"CAAL27"|"Carya alba"|"mockernut hickory"|"21292116"|"36084361"
"FRAM2"|"Fraxinus americana"|"white ash"|"21292116"|"36084362"
"QUFA"|"Quercus falcata"|"southern red oak"|"21292116"|"36084363"
"COFL2"|"Cornus florida"|"flowering dogwood"|"21292116"|"36084364"
"QURU"|"Quercus rubra"|"northern red oak"|"21292116"|"36084365"
"QUVE"|"Quercus velutina"|"black oak"|"21292116"|"36084366"
"QUIM"|"Quercus imbricaria"|"Shingle oak"|"21292116"|"36084367"
"PIEC2"|"Pinus echinata"|"shortleaf pine"|"21292116"|"36084368"
"QUST"|"Quercus stellata"|"post oak"|"21292116"|"36084369"
"JUVI"|"Juniperus virginiana"|"eastern redcedar"|"21292116"|"36084370"
"QUMA3"|"Quercus marilandica"|"blackjack oak"|"21292116"|"36084371"
"UNKNOWN"|"unknown scientific name"|"chinkapin oak"|"21292116"|"36084372"
"SAAL5"|"Sassafras albidum"|"sassafras"|"21292116"|"36084373"
"QUCO2"|"Quercus coccinea"|"scarlet oak"|"21292116"|"36084374"
"NYSY"|"Nyssa sylvatica"|"blackgum"|"21292116"|"36084375"
"CAOV2"|"Carya ovata"|"shagbark hickory"|"21292117"|"36084376"
"CACO15"|"Carya cordiformis"|"bitternut hickory"|"21292117"|"36084377"
"ASTR"|"Asimina triloba"|"pawpaw"|"21292117"|"36084378"
"AMAR3"|"Amelanchier arborea"|"common serviceberry"|"21292117"|"36084379"
"PRSE2"|"Prunus serotina"|"black cherry"|"21292117"|"36084380"
"QUSH"|"Quercus shumardii"|"Shumard's oak"|"21292117"|"36084381"
"FRAM2"|"Fraxinus americana"|"white ash"|"21292117"|"36084382"
"FAGR"|"Fagus grandifolia"|"American beech"|"21292117"|"36084383"
"MORU2"|"Morus rubra"|"red mulberry"|"21292117"|"36084384"
"JUNI"|"Juglans nigra"|"black walnut"|"21292117"|"36084385"
"COFL2"|"Cornus florida"|"flowering dogwood"|"21292117"|"36084386"
"QUAL"|"Quercus alba"|"white oak"|"21292117"|"36084387"
"DIVI5"|"Diospyros virginiana"|"persimmon"|"21292117"|"36084388"
"QUCO2"|"Quercus coccinea"|"scarlet oak"|"21292117"|"36084389"
"QUVE"|"Quercus velutina"|"black oak"|"21292117"|"36084390"
"CECA4"|"Cercis canadensis"|"eastern redbud"|"21292117"|"36084391"
"JUVI"|"Juniperus virginiana"|"eastern redcedar"|"21292117"|"36084392"
"TIAM"|"Tilia americana"|"American basswood"|"21292117"|"36084393"
"QURU"|"Quercus rubra"|"northern red oak"|"21292117"|"36084394"
"NYSY"|"Nyssa sylvatica"|"blackgum"|"21292117"|"36084395"
"LITU"|"Liriodendron tulipifera"|"tuliptree"|"21292117"|"36084396"
"CAAL27"|"Carya alba"|"mockernut hickory"|"21292117"|"36084397"
"QUPA5"|"Quercus pagoda"|"cherrybark oak"|"21292118"|"36084398"
"QUFA"|"Quercus falcata"|"southern red oak"|"21292118"|"36084399"
"PIEC2"|"Pinus echinata"|"shortleaf pine"|"21292118"|"36084400"
"PITA"|"Pinus taeda"|"loblolly pine"|"21292118"|"36084401"
"QUVE"|"Quercus velutina"|"black oak"|"21292119"|"36084402"
"QUAL"|"Quercus alba"|"white oak"|"21292119"|"36084403"
"CAOV2"|"Carya ovata"|"shagbark hickory"|"21292120"|"36084404"
"QUFA"|"Quercus falcata"|"southern red oak"|"21292120"|"36084405"
"DIVI5"|"Diospyros virginiana"|"persimmon"|"21292120"|"36084406"
"AMAR3"|"Amelanchier arborea"|"common serviceberry"|"21292120"|"36084407"
"MORU2"|"Morus rubra"|"red mulberry"|"21292120"|"36084408"
"PODE3"|"Populus deltoides"|"eastern cottonwood"|"21292120"|"36084409"
"JUVI"|"Juniperus virginiana"|"eastern redcedar"|"21292120"|"36084410"
"QUAL"|"Quercus alba"|"white oak"|"21292120"|"36084411"
"PIEC2"|"Pinus echinata"|"shortleaf pine"|"21292120"|"36084412"
"QURU"|"Quercus rubra"|"northern red oak"|"21292120"|"36084413"
"QUMA2"|"Quercus macrocarpa"|"bur oak"|"21292120"|"36084414"
"QUVE"|"Quercus velutina"|"black oak"|"21292120"|"36084415"
"CALA21"|"Carya laciniosa"|"shellbark hickory"|"21292121"|"36084416"
"FRPE"|"Fraxinus pennsylvanica"|"green ash"|"21292121"|"36084417"
"CEOC"|"Celtis occidentalis"|"hackberry"|"21292121"|"36084418"
"CAIL2"|"Carya illinoinensis"|"pecan"|"21292121"|"36084419"
"PLOC"|"Platanus occidentalis"|"American sycamore"|"21292121"|"36084420"
"QUPA5"|"Quercus pagoda"|"cherrybark oak"|"21292121"|"36084421"
"PODE3"|"Populus deltoides"|"eastern cottonwood"|"21292121"|"36084422"
"CRVI2"|"Crataegus viridis"|"green hawthorn"|"21292121"|"36084423"
"TADI2"|"Taxodium distichum"|"baldcypress"|"21292121"|"36084424"
"BENI"|"Betula nigra"|"river birch"|"21292121"|"36084425"
"QUMA2"|"Quercus macrocarpa"|"bur oak"|"21292121"|"36084426"
"PLOC"|"Platanus occidentalis"|"American sycamore"|"21292122"|"36084427"
"ACSA2"|"Acer saccharinum"|"silver maple"|"21292123"|"36084428"
"PODE3"|"Populus deltoides"|"eastern cottonwood"|"21292123"|"36084429"
"QUPA2"|"Quercus palustris"|"pin oak"|"21292123"|"36084430"
"CAOV2"|"Carya ovata"|"shagbark hickory"|"21292124"|"36084431"
"QUST"|"Quercus stellata"|"post oak"|"21292124"|"36084432"
"QUMA2"|"Quercus macrocarpa"|"bur oak"|"21292124"|"36084433"
"QUFA"|"Quercus falcata"|"southern red oak"|"21292124"|"36084434"
"MORU2"|"Morus rubra"|"red mulberry"|"21292124"|"36084435"
"SAAL5"|"Sassafras albidum"|"sassafras"|"21292124"|"36084436"
"QUVE"|"Quercus velutina"|"black oak"|"21292124"|"36084437"
"QUIM"|"Quercus imbricaria"|"Shingle oak"|"21292124"|"36084438"
"PIEC2"|"Pinus echinata"|"shortleaf pine"|"21292124"|"36084439"
"QUAL"|"Quercus alba"|"white oak"|"21292124"|"36084440"
"CAGL8"|"Carya glabra"|"pignut hickory"|"21292124"|"36084441"
"PODE3"|"Populus deltoides"|"eastern cottonwood"|"21292124"|"36084442"
"DIVI5"|"Diospyros virginiana"|"persimmon"|"21292124"|"36084443"
"QURU"|"Quercus rubra"|"northern red oak"|"21292124"|"36084444"
"JUVI"|"Juniperus virginiana"|"eastern redcedar"|"21292124"|"36084445"
"AMAR3"|"Amelanchier arborea"|"common serviceberry"|"21292124"|"36084446"
"CAOV2"|"Carya ovata"|"shagbark hickory"|"21292125"|"36084447"
"CACO15"|"Carya cordiformis"|"bitternut hickory"|"21292125"|"36084448"
"COFL2"|"Cornus florida"|"flowering dogwood"|"21292125"|"36084449"
"AMAR3"|"Amelanchier arborea"|"common serviceberry"|"21292125"|"36084450"
"DIVI5"|"Diospyros virginiana"|"persimmon"|"21292125"|"36084451"
"QUIM"|"Quercus imbricaria"|"Shingle oak"|"21292125"|"36084452"
"FRAM2"|"Fraxinus americana"|"white ash"|"21292125"|"36084453"
"CAAL27"|"Carya alba"|"mockernut hickory"|"21292125"|"36084454"
"QURU"|"Quercus rubra"|"northern red oak"|"21292125"|"36084455"
"QUST"|"Quercus stellata"|"post oak"|"21292125"|"36084456"
"JUVI"|"Juniperus virginiana"|"eastern redcedar"|"21292126"|"36084457"
"QUPA2"|"Quercus palustris"|"pin oak"|"21292127"|"36084458"
"ACSA2"|"Acer saccharinum"|"silver maple"|"21292127"|"36084459"
"PODE3"|"Populus deltoides"|"eastern cottonwood"|"21292127"|"36084460"
"CAOV2"|"Carya ovata"|"shagbark hickory"|"21292128"|"36084461"
"AMAR3"|"Amelanchier arborea"|"common serviceberry"|"21292128"|"36084462"
"ASTR"|"Asimina triloba"|"pawpaw"|"21292128"|"36084463"
"CACO15"|"Carya cordiformis"|"bitternut hickory"|"21292128"|"36084464"
"PRSE2"|"Prunus serotina"|"black cherry"|"21292128"|"36084465"
"CAAL27"|"Carya alba"|"mockernut hickory"|"21292128"|"36084466"
"JUVI"|"Juniperus virginiana"|"eastern redcedar"|"21292128"|"36084467"
"QUSH"|"Quercus shumardii"|"Shumard's oak"|"21292128"|"36084468"
"MORU2"|"Morus rubra"|"red mulberry"|"21292128"|"36084469"
"CECA4"|"Cercis canadensis"|"eastern redbud"|"21292128"|"36084470"
"DIVI5"|"Diospyros virginiana"|"persimmon"|"21292128"|"36084471"
"JUNI"|"Juglans nigra"|"black walnut"|"21292128"|"36084472"
"QUVE"|"Quercus velutina"|"black oak"|"21292128"|"36084473"
"NYSY"|"Nyssa sylvatica"|"blackgum"|"21292128"|"36084474"
"FRAM2"|"Fraxinus americana"|"white ash"|"21292128"|"36084475"
"FAGR"|"Fagus grandifolia"|"American beech"|"21292128"|"36084476"
"COFL2"|"Cornus florida"|"flowering dogwood"|"21292128"|"36084477"
"QUAL"|"Quercus alba"|"white oak"|"21292128"|"36084478"
"QUCO2"|"Quercus coccinea"|"scarlet oak"|"21292128"|"36084479"
"TIAM"|"Tilia americana"|"American basswood"|"21292128"|"36084480"
"QURU"|"Quercus rubra"|"northern red oak"|"21292128"|"36084481"
"LITU"|"Liriodendron tulipifera"|"tuliptree"|"21292128"|"36084482"
